alpha_g,alpha_l,rho_wood,c_wood
8.6499999999999999e-01,1.3500000000000001e-01,1.3052968152581511e+02,3.0328700508889305e+01
8.6599999999999999e-01,1.3400000000000001e-01,1.2961426323016275e+02,3.0418036991860809e+01
8.6699999999999999e-01,1.3300000000000001e-01,1.2869884493451039e+02,3.0508417861540131e+01
8.6799999999999999e-01,1.3200000000000001e-01,1.2778342663885805e+02,3.0599861705753998e+01
8.6899999999999999e-01,1.3100000000000001e-01,1.2686800834320570e+02,3.0692387583452454e+01
8.7000000000000000e-01,1.3000000000000000e-01,1.2595259004755334e+02,3.0786015040116091e+01
8.7100000000000000e-01,1.2900000000000000e-01,1.2503717175190100e+02,3.0880764123783365e+01
8.7200000000000000e-01,1.2800000000000000e-01,1.2412175345624864e+02,3.0976655401727754e+01
8.7300000000000000e-01,1.2700000000000000e-01,1.2320633516059630e+02,3.1073709977816080e+01
8.7400000000000000e-01,1.2600000000000000e-01,1.2229091686494394e+02,3.1171949510581129e+01
8.7500000000000000e-01,1.2500000000000000e-01,1.2137549856929158e+02,3.1271396232043561e+01
8.7600000000000000e-01,1.2400000000000000e-01,1.2046008027363924e+02,3.1372072967319983e+01
8.7700000000000000e-01,1.2300000000000000e-01,1.1954466197798688e+02,3.1474003155056501e+01
8.7800000000000000e-01,1.2200000000000000e-01,1.1862924368233453e+02,3.1577210868728823e+01
8.7900000000000000e-01,1.2100000000000000e-01,1.1771382538668217e+02,3.1681720838852947e+01
8.8000000000000000e-01,1.2000000000000000e-01,1.1679840709102983e+02,3.1787558476152551e+01
8.8100000000000001e-01,1.1899999999999999e-01,1.1588298879537747e+02,3.1894749895732314e+01
8.8200000000000001e-01,1.1799999999999999e-01,1.1496757049972513e+02,3.2003321942309078e+01
8.8300000000000001e-01,1.1699999999999999e-01,1.1405215220407277e+02,3.2113302216556008e+01
8.8400000000000001e-01,1.1599999999999999e-01,1.1313673390842042e+02,3.2224719102618266e+01
8.8500000000000001e-01,1.1499999999999999e-01,1.1222131561276807e+02,3.2337601796862124e+01
8.8600000000000001e-01,1.1399999999999999e-01,1.1130589731711571e+02,3.2451980337923509e+01
8.8700000000000001e-01,1.1299999999999999e-01,1.1039047902146336e+02,3.2567885638125837e+01
8.8800000000000001e-01,1.1199999999999999e-01,1.0947506072581102e+02,3.2685349516341574e+01
8.8900000000000001e-01,1.1099999999999999e-01,1.0855964243015865e+02,3.2804404732376355e+01
8.9000000000000001e-01,1.0999999999999999e-01,1.0764422413450630e+02,3.2925085022960026e+01
8.9100000000000001e-01,1.0899999999999999e-01,1.0672880583885396e+02,3.3047425139433713e+01
8.9200000000000002e-01,1.0799999999999998e-01,1.0581338754320161e+02,3.3171460887228541e+01
8.9300000000000002e-01,1.0699999999999998e-01,1.0489796924754924e+02,3.3297229167237148e+01
8.9400000000000002e-01,1.0599999999999998e-01,1.0398255095189690e+02,3.3424768019186388e+01
8.9500000000000002e-01,1.0499999999999998e-01,1.0306713265624455e+02,3.3554116667126543e+01
8.9600000000000002e-01,1.0399999999999998e-01,1.0215171436059221e+02,3.3685315567160046e+01
8.9700000000000002e-01,1.0299999999999998e-01,1.0123629606493984e+02,3.3818406457541343e+01
8.9800000000000002e-01,1.0199999999999998e-01,1.0032087776928749e+02,3.3953432411288063e+01
8.9900000000000002e-01,1.0099999999999998e-01,9.9405459473635148e+01,3.4090437891453902e+01
9.0000000000000002e-01,9.9999999999999978e-02,9.8490041177982789e+01,3.4229468809223505e+01
9.0100000000000002e-01,9.8999999999999977e-02,9.7574622882330431e+01,3.4370572585001312e+01
9.0200000000000002e-01,9.7999999999999976e-02,9.6659204586678086e+01,3.4513798212678346e+01
9.0300000000000002e-01,9.6999999999999975e-02,9.5743786291025742e+01,3.4659196327274131e+01
9.0400000000000003e-01,9.5999999999999974e-02,9.4828367995373384e+01,3.4806819276165164e+01
9.0500000000000003e-01,9.4999999999999973e-02,9.3912949699721025e+01,3.4956721194126736e+01
9.0600000000000003e-01,9.3999999999999972e-02,9.2997531404068681e+01,3.5108958082431819e+01
9.0700000000000003e-01,9.2999999999999972e-02,9.2082113108416323e+01,3.5263587892268596e+01
9.0800000000000003e-01,9.1999999999999971e-02,9.1166694812763964e+01,3.5420670612758066e+01
9.0900000000000003e-01,9.0999999999999970e-02,9.0251276517111620e+01,3.5580268363874382e+01
9.1000000000000003e-01,8.9999999999999969e-02,8.9335858221459276e+01,3.5742445494594008e+01
9.1100000000000003e-01,8.8999999999999968e-02,8.8420439925806917e+01,3.5907268686624782e+01
9.1200000000000003e-01,8.7999999999999967e-02,8.7505021630154559e+01,3.6074807064093633e+01
9.1300000000000003e-01,8.6999999999999966e-02,8.6589603334502215e+01,3.6245132309601651e+01
9.1400000000000003e-01,8.5999999999999965e-02,8.5674185038849856e+01,3.6418318787087827e+01
9.1500000000000004e-01,8.4999999999999964e-02,8.4758766743197512e+01,3.6594443671978546e+01
9.1600000000000004e-01,8.3999999999999964e-02,8.3843348447545154e+01,3.6773587089138729e+01
9.1700000000000004e-01,8.2999999999999963e-02,8.2927930151892809e+01,3.6955832259183381e+01
9.1800000000000004e-01,8.1999999999999962e-02,8.2012511856240451e+01,3.7141265653754751e+01
9.1900000000000004e-01,8.0999999999999961e-02,8.1097093560588107e+01,3.7329977160421542e+01
9.2000000000000004e-01,7.9999999999999960e-02,8.0181675264935748e+01,3.7522060257912649e+01
9.2100000000000004e-01,7.8999999999999959e-02,7.9266256969283404e+01,3.7717612202459492e+01
9.2200000000000004e-01,7.7999999999999958e-02,7.8350838673631046e+01,3.7916734226088671e+01
9.2300000000000004e-01,7.6999999999999957e-02,7.7435420377978701e+01,3.8119531747781068e+01
9.2400000000000004e-01,7.5999999999999956e-02,7.6520002082326343e+01,3.8326114598495629e+01
9.2500000000000004e-01,7.4999999999999956e-02,7.5604583786673984e+01,3.8536597261146312e+01
9.2600000000000005e-01,7.3999999999999955e-02,7.4689165491021640e+01,3.8751099126720653e+01
9.2700000000000005e-01,7.2999999999999954e-02,7.3773747195369296e+01,3.8969744767838669e+01
9.2800000000000005e-01,7.1999999999999953e-02,7.2858328899716923e+01,3.9192664231172742e+01
9.2900000000000005e-01,7.0999999999999952e-02,7.1942910604064579e+01,3.9419993350284500e+01
9.3000000000000005e-01,6.9999999999999951e-02,7.1027492308412235e+01,3.9651874080584783e+01
9.3100000000000005e-01,6.8999999999999950e-02,7.0112074012759876e+01,3.9888454858288974e+01
9.3200000000000005e-01,6.7999999999999949e-02,6.9196655717107532e+01,4.0129890985425753e+01
9.3300000000000005e-01,6.6999999999999948e-02,6.8281237421455174e+01,4.0376345043163290e+01
9.3400000000000005e-01,6.5999999999999948e-02,6.7365819125802830e+01,4.0627987335947125e+01
9.3500000000000005e-01,6.4999999999999947e-02,6.6450400830150471e+01,4.0884996369200842e+01
9.3600000000000005e-01,6.3999999999999946e-02,6.5534982534498127e+01,4.1147559363628076e+01
9.3700000000000006e-01,6.2999999999999945e-02,6.4619564238845769e+01,4.1415872809476149e+01
9.3800000000000006e-01,6.1999999999999944e-02,6.3704145943193417e+01,4.1690143064482719e+01
9.3900000000000006e-01,6.0999999999999943e-02,6.2788727647541066e+01,4.1970586999632332e+01
9.4000000000000006e-01,5.9999999999999942e-02,6.1873309351888715e+01,4.2257432697306420e+01
9.4100000000000006e-01,5.8999999999999941e-02,6.0957891056236363e+01,4.2550920206924651e+01
9.4200000000000006e-01,5.7999999999999940e-02,6.0042472760584005e+01,4.2851302363756425e+01
9.4300000000000006e-01,5.6999999999999940e-02,5.9127054464931661e+01,4.3158845677238830e+01
9.4400000000000006e-01,5.5999999999999939e-02,5.8211636169279302e+01,4.3473831295881709e+01
9.4500000000000006e-01,5.4999999999999938e-02,5.7296217873626951e+01,4.3796556056686036e+01
9.4600000000000006e-01,5.3999999999999937e-02,5.6380799577974599e+01,4.4127333627963729e+01
9.4700000000000006e-01,5.2999999999999936e-02,5.5465381282322248e+01,4.4466495755542766e+01
9.4800000000000006e-01,5.1999999999999935e-02,5.4549962986669897e+01,4.4814393623593759e+01
9.4900000000000007e-01,5.0999999999999934e-02,5.3634544691017545e+01,4.5171399342746604e+01
9.5000000000000007e-01,4.9999999999999933e-02,5.2719126395365194e+01,4.5537907579809477e+01
9.5100000000000007e-01,4.8999999999999932e-02,5.1803708099712843e+01,4.5914337345291507e+01
9.5200000000000007e-01,4.7999999999999932e-02,5.0888289804060491e+01,4.6301133957107680e+01
9.5300000000000007e-01,4.6999999999999931e-02,4.9972871508408140e+01,4.6698771201358817e+01
9.5400000000000007e-01,4.5999999999999930e-02,4.9057453212755782e+01,4.7107753713991166e+01
9.5500000000000007e-01,4.4999999999999929e-02,4.8142034917103437e+01,4.7528619610520451e+01
9.5600000000000007e-01,4.3999999999999928e-02,4.7226616621451079e+01,4.7961943394939574e+01
9.5700000000000007e-01,4.2999999999999927e-02,4.6311198325798735e+01,4.8408339183522124e+01
9.5800000000000007e-01,4.1999999999999926e-02,4.5395780030146376e+01,4.8868464284609892e+01
9.5900000000000007e-01,4.0999999999999925e-02,4.4480361734494025e+01,4.9343023181784893e+01
9.5999999999999996e-01,4.0000000000000036e-02,4.3564943438841780e+01,4.9832771975260606e+01
9.6099999999999997e-01,3.9000000000000035e-02,4.2649525143189422e+01,5.0338523345111156e+01
9.6199999999999997e-01,3.8000000000000034e-02,4.1734106847537078e+01,5.0861152110369289e+01
9.6299999999999997e-01,3.7000000000000033e-02,4.0818688551884719e+01,5.1401601470413695e+01
9.6399999999999997e-01,3.6000000000000032e-02,3.9903270256232375e+01,5.1960890029854852e+01
9.6499999999999997e-01,3.5000000000000031e-02,3.8987851960580016e+01,5.2540119725856272e+01
9.6599999999999997e-01,3.4000000000000030e-02,3.8072433664927665e+01,5.3140484798156422e+01
9.6699999999999997e-01,3.3000000000000029e-02,3.7157015369275314e+01,5.3763281967826899e+01
9.6799999999999997e-01,3.2000000000000028e-02,3.6241597073622962e+01,5.4409922022072472e+01
9.6899999999999997e-01,3.1000000000000028e-02,3.5326178777970611e+01,5.5081943040495567e+01
9.6999999999999997e-01,3.0000000000000027e-02,3.4410760482318260e+01,5.5781025544929584e+01
9.7099999999999997e-01,2.9000000000000026e-02,3.3495342186665908e+01,5.6509009912403769e+01
9.7199999999999998e-01,2.8000000000000025e-02,3.2579923891013557e+01,5.7267916461893080e+01
9.7299999999999998e-01,2.7000000000000024e-02,3.1664505595361202e+01,5.8059968713949303e+01
9.7399999999999998e-01,2.6000000000000023e-02,3.0749087299708851e+01,5.8887620432978565e+01
9.7499999999999998e-01,2.5000000000000022e-02,2.9833669004056500e+01,5.9753587201256963e+01
9.7599999999999998e-01,2.4000000000000021e-02,2.8918250708404145e+01,6.0660883450316049e+01
9.7699999999999998e-01,2.3000000000000020e-02,2.8002832412751793e+01,6.1612866100551898e+01
9.7799999999999998e-01,2.2000000000000020e-02,2.7087414117099442e+01,6.2613286249322947e+01
9.7899999999999998e-01,2.1000000000000019e-02,2.6171995821447091e+01,6.3666350722558398e+01
9.7999999999999998e-01,2.0000000000000018e-02,2.5256577525794739e+01,6.4776795794141464e+01
9.8099999999999998e-01,1.9000000000000017e-02,2.4341159230142388e+01,6.5949976021606801e+01
9.8199999999999998e-01,1.8000000000000016e-02,2.3425740934490037e+01,6.7191972003034607e+01
9.8299999999999998e-01,1.7000000000000015e-02,2.2510322638837682e+01,6.8509722009596445e+01
9.8399999999999999e-01,1.6000000000000014e-02,2.1594904343185330e+01,6.9911184007944811e+01
9.8499999999999999e-01,1.5000000000000013e-02,2.0679486047532979e+01,7.1405536727279468e+01
9.8599999999999999e-01,1.4000000000000012e-02,1.9764067751880628e+01,7.3003431400362459e+01
9.8699999999999999e-01,1.3000000000000012e-02,1.8848649456228276e+01,7.4717309996432419e+01
9.8799999999999999e-01,1.2000000000000011e-02,1.7933231160575922e+01,7.6561811748872785e+01
9.8899999999999999e-01,1.1000000000000010e-02,1.7017812864923570e+01,7.8554298468336199e+01
9.8999999999999999e-01,1.0000000000000009e-02,1.6102394569271219e+01,8.0715541963855401e+01
9.9099999999999999e-01,9.0000000000000080e-03,1.5186976273618868e+01,8.3070636211060901e+01
9.9199999999999999e-01,8.0000000000000071e-03,1.4271557977966516e+01,8.5650226602771014e+01
9.9299999999999999e-01,7.0000000000000062e-03,1.3356139682314165e+01,8.8492195348132441e+01
9.9399999999999999e-01,6.0000000000000053e-03,1.2440721386661812e+01,9.1644017566144726e+01
9.9500000000000000e-01,5.0000000000000044e-03,1.1525303091009460e+01,9.5166128161721531e+01
9.9600000000000000e-01,4.0000000000000036e-03,1.0609884795357107e+01,9.9136855440095900e+01
9.9700000000000000e-01,3.0000000000000027e-03,9.6944664997047560e+00,1.0365986298354240e+02
9.9800000000000000e-01,2.0000000000000018e-03,8.7790482040524047e+00,1.0887576094557019e+02
9.9900000000000000e-01,1.0000000000000009e-03,7.8636299084000525e+00,1.1498096199673871e+02
1.0000000000000000e+00,0.0000000000000000e+00,6.9482116127477003e+00,1.2225981112854478e+02
